Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1566162000.0 302.0 68 170 404 0 NA NA NA 148 619 729 0 NA NA NA 1438 1752 3770 1992 NA NA NA 2095 1962 3725 2514 NA NA NA
1566162000.0 36.0 NA 125 305 0 NA NA NA NA 589 636 0 NA NA NA NA 2347 9022 610 NA NA NA NA 1941 3852 788 NA NA NA
1566162000.0 4.22 NA 169 67 67 0 NA NA NA 266 127 133 0 NA NA NA 883 422 409 269 NA NA NA 1690 671 753 652 NA NA
1566162000.0 4.28 NA 59 307 0 NA NA NA NA 120 554 0 NA NA NA NA 295 3203 2577 NA NA NA NA 496 4391 2944 NA NA NA
1566162000.0 4007.0 41 0 0 NA NA NA NA 99 0 0 NA NA NA NA 777 692 3193 NA NA NA NA 1656 1116 5451 NA NA NA NA
1566162000.0 503.0 32 0 NA NA NA NA NA 82 0 NA NA NA NA NA 218 145 NA NA NA NA NA 726 479 NA NA NA NA NA
1566162000.0 504.0 35 0 NA NA NA NA NA 83 0 NA NA NA NA NA 199 150 NA NA NA NA NA 844 594 NA NA NA NA NA
1566162000.0 505.0 30 0 NA NA NA NA NA 83 0 NA NA NA NA NA 201 146 NA NA NA NA NA 893 501 NA NA NA NA NA
1566162000.0 506.0 30 0 NA NA NA NA NA 80 0 NA NA NA NA NA 191 148 NA NA NA NA NA 647 523 NA NA NA NA NA
1566162000.0 507.0 29 0 NA NA NA NA NA 79 0 NA NA NA NA NA 264 148 NA NA NA NA NA 847 542 NA NA NA NA NA
1566162000.0 508.0 33 0 NA NA NA NA NA 80 0 NA NA NA NA NA 189 161 NA NA NA NA NA 684 1096 NA NA NA NA NA
1566162000.0 509.0 29 0 NA NA NA NA NA 79 0 NA NA NA NA NA 199 148 NA NA NA NA NA 669 546 NA NA NA NA NA
1566162000.0 510.0 33 0 NA NA NA NA NA 84 0 NA NA NA NA NA 295 139 NA NA NA NA NA 966 395 NA NA NA NA NA
1566162000.0 511.0 38 0 NA NA NA NA NA 108 0 NA NA NA NA NA 10059 129 NA NA NA NA NA 13351 797 NA NA NA NA NA
1566162000.0 512.0 13 31 0 NA NA NA NA 58 87 0 NA NA NA NA 2235 204 147 NA NA NA NA 38536 753 517 NA NA NA NA
1566162000.0 513.0 18 41 0 NA NA NA NA 58 89 0 NA NA NA NA 586 177 129 NA NA NA NA 1164 430 572 NA NA NA NA
1566162000.0 514.0 14 34 0 NA NA NA NA 58 89 0 NA NA NA NA 363 218 147 NA NA NA NA 2124 719 593 NA NA NA NA
1566162000.0 515.0 13 32 0 NA NA NA NA 58 88 0 NA NA NA NA 2223 208 150 NA NA NA NA 38536 731 560 NA NA NA NA
1566162000.0 516.0 13 31 0 NA NA NA NA 58 88 0 NA NA NA NA 657 214 139 NA NA NA NA 1577 395 383 NA NA NA NA
1566162000.0 517.0 13 33 0 NA NA NA NA 58 90 0 NA NA NA NA 885 230 149 NA NA NA NA 1794 418 622 NA NA NA NA
1566162000.0 518.0 13 31 0 NA NA NA NA 58 88 0 NA NA NA NA 2224 217 146 NA NA NA NA 38518 684 586 NA NA NA NA
1566162000.0 519.0 16 36 0 NA NA NA NA 58 87 0 NA NA NA NA 588 178 133 NA NA NA NA 2777 1026 607 NA NA NA NA
1566162000.0 520.0 13 34 0 NA NA NA NA 58 87 0 NA NA NA NA 881 212 144 NA NA NA NA 2108 783 514 NA NA NA NA
1566162000.0 521.0 14 37 0 NA NA NA NA 58 89 0 NA NA NA NA 573 176 117 NA NA NA NA 3199 761 789 NA NA NA NA
1566162000.0 522.0 13 33 0 NA NA NA NA 58 88 0 NA NA NA NA 2235 215 144 NA NA NA NA 38536 785 594 NA NA NA NA
1566162000.0 523.0 16 44 0 NA NA NA NA 58 98 0 NA NA NA NA 1357 548 274 NA NA NA NA 3263 1095 702 NA NA NA NA
1566162000.0 524.0 13 33 0 NA NA NA NA 58 89 0 NA NA NA NA 898 220 148 NA NA NA NA 2042 946 584 NA NA NA NA
1566162000.0 525.0 13 32 0 NA NA NA NA 58 89 0 NA NA NA NA 667 205 141 NA NA NA NA 3233 626 462 NA NA NA NA
1566162000.0 526.0 13 36 0 NA NA NA NA 58 88 0 NA NA NA NA 2222 215 145 NA NA NA NA 38537 894 608 NA NA NA NA
1566162000.0 527.0 13 32 0 NA NA NA NA 58 89 0 NA NA NA NA 870 216 159 NA NA NA NA 2277 730 845 NA NA NA NA
1566162000.0 528.0 16 35 0 NA NA NA NA 58 89 0 NA NA NA NA 586 186 124 NA NA NA NA 1026 457 620 NA NA NA NA
1566162000.0 529.0 13 32 0 NA NA NA NA 58 88 0 NA NA NA NA 2234 203 161 NA NA NA NA 38536 715 719 NA NA NA NA
1566162000.0 530.0 13 33 0 NA NA NA NA 58 90 0 NA NA NA NA 853 246 147 NA NA NA NA 2179 924 576 NA NA NA NA
1566162000.0 531.0 44 0 NA NA NA NA NA 190 0 NA NA NA NA NA 185 157 NA NA NA NA NA 832 805 NA NA NA NA NA
1566162000.0 534.0 34 0 NA NA NA NA NA 98 0 NA NA NA NA NA 232 146 NA NA NA NA NA 2042 551 NA NA NA NA NA
1566162000.0 535.0 34 0 NA NA NA NA NA 89 0 NA NA NA NA NA 703 146 NA NA NA NA NA 3088 543 NA NA NA NA NA
1566162000.0 536.0 37 0 NA NA NA NA NA 102 0 NA NA NA NA NA 266 151 NA NA NA NA NA 591 623 NA NA NA NA NA
1566162000.0 541.0 39 0 NA NA NA NA NA 94 0 NA NA NA NA NA 205 144 NA NA NA NA NA 668 549 NA NA NA NA NA
1566162000.0 545.0 38 0 NA NA NA NA NA 91 0 NA NA NA NA NA 242 143 NA NA NA NA NA 724 612 NA NA NA NA NA
1566162000.0 551.0 16 33 0 NA NA NA NA 58 85 0 NA NA NA NA 1511 504 300 NA NA NA NA 3195 844 990 NA NA NA NA
1566162000.0 552.0 13 36 0 NA NA NA NA 58 89 0 NA NA NA NA 863 234 143 NA NA NA NA 1830 765 440 NA NA NA NA
1566162000.0 554.0 13 32 0 NA NA NA NA 58 89 0 NA NA NA NA 1635 263 155 NA NA NA NA 2445 969 568 NA NA NA NA
1566162000.0 555.0 14 30 0 NA NA NA NA 58 88 0 NA NA NA NA 1301 209 150 NA NA NA NA 5249 563 517 NA NA NA NA
1566162000.0 556.0 13 33 0 NA NA NA NA 58 88 0 NA NA NA NA 346 224 152 NA NA NA NA 2367 953 512 NA NA NA NA
1566162000.0 560.0 34 0 NA NA NA NA NA 83 0 NA NA NA NA NA 191 140 NA NA NA NA NA 929 562 NA NA NA NA NA
1566162000.0 561.0 35 0 NA NA NA NA NA 79 0 NA NA NA NA NA 218 149 NA NA NA NA NA 1553 575 NA NA NA NA NA
1566162000.0 562.0 14 34 0 NA NA NA NA 58 89 0 NA NA NA NA 340 200 148 NA NA NA NA 4287 669 510 NA NA NA NA
1566162000.0 7.2 54 224 206 58 0 NA NA 113 631 374 112 0 NA NA 828 2755 1713 828 1112 NA NA 1235 4144 2087 932 1378 NA NA
1566162000.0 7.23 55 161 202 55 0 NA NA 109 553 366 110 0 NA NA 1076 1560 1199 665 749 NA NA 1477 1528 1631 878 937 NA NA
1566162000.0 7.3 52 221 197 58 0 NA NA 111 630 372 116 0 NA NA 1881 2564 1667 933 1336 NA NA 2371 3075 2017 1432 2286 NA NA
1566162000.0 7.4 55 237 210 57 0 NA NA 120 630 392 112 0 NA NA 1011 3056 1722 687 1366 NA NA 1374 4072 2103 1164 2398 NA NA
